filename,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class_id,class_name,is_test
00385.jpg,217,199,631,358,141,Infiniti G Coupe IPL 2012,0
00386.jpg,65,321,1232,828,56,Chevrolet Corvette ZR1 2012,0
00387.jpg,47,150,1007,635,63,Chevrolet Sonic Sedan 2012,0
00388.jpg,18,53,244,175,131,Hyundai Santa Fe SUV 2012,0
00389.jpg,5,96,409,262,48,Buick Rainier SUV 2007,0
00390.jpg,14,21,782,487,160,McLaren MP4-12C Coupe 2012,0
00391.jpg,433,262,1339,985,166,Mercedes-Benz Sprinter Van 2012,0
00392.jpg,62,220,992,667,4,Acura TL Type-S 2008,0
00393.jpg,110,266,986,700,195,Volvo XC90 SUV 2007,0
00394.jpg,229,126,624,345,147,Jeep Liberty SUV 2012,0
00395.jpg,58,45,205,165,131,Hyundai Santa Fe SUV 2012,0
00396.jpg,21,99,442,295,165,Mercedes-Benz S-Class Sedan 2012,0
00397.jpg,30,29,282,164,23,Audi S4 Sedan 2012,0
00398.jpg,29,93,408,242,40,Bentley Arnage Sedan 2009,0
00399.jpg,121,108,655,387,26,BMW ActiveHybrid 5 Sedan 2012,0
00400.jpg,32,51,260,153,181,Suzuki Aerio Sedan 2007,0
00401.jpg,24,78,366,232,88,Dodge Sprinter Cargo Van 2009,0
00402.jpg,1,18,392,240,17,Audi 100 Sedan 1994,0
00403.jpg,299,199,1415,894,110,Ford Edge SUV 2012,0
00404.jpg,30,132,724,361,180,Spyker C8 Coupe 2009,0
00405.jpg,42,37,624,328,10,Aston Martin Virage Convertible 2012,0
00406.jpg,1,157,990,640,75,Chevrolet Silverado 1500 Regular Cab 2012,0
00407.jpg,19,136,498,329,59,Chevrolet Camaro Convertible 2012,0
00408.jpg,49,76,343,266,19,Audi TT Hatchback 2011,0
00409.jpg,21,66,605,463,189,Toyota 4Runner SUV 2012,0
00410.jpg,31,119,404,248,5,Acura TSX Sedan 2012,0
00411.jpg,52,47,586,260,14,Audi TTS Coupe 2012,0
00412.jpg,195,372,1908,1339,176,Rolls-Royce Ghost Sedan 2012,0
00413.jpg,33,150,613,401,80,Chrysler Crossfire Convertible 2008,0
00414.jpg,316,344,1269,891,86,Dodge Ram Pickup 3500 Crew Cab 2010,0
00415.jpg,81,552,1917,1153,55,Chevrolet Corvette Convertible 2012,0
00416.jpg,122,157,921,587,112,Ford GT Coupe 2006,0
00417.jpg,63,69,603,385,50,Buick Enclave SUV 2012,0
00418.jpg,12,70,388,273,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,0
00419.jpg,50,89,584,387,73,Chevrolet Malibu Sedan 2007,0
00420.jpg,71,64,425,328,99,FIAT 500 Abarth 2012,0
00421.jpg,71,158,690,341,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,0
00422.jpg,32,74,277,203,162,Mercedes-Benz C-Class Sedan 2012,0
00423.jpg,69,59,637,461,85,Dodge Caravan Minivan 1997,0
00424.jpg,22,83,415,322,5,Acura TSX Sedan 2012,0
00425.jpg,48,36,572,300,7,Acura ZDX Hatchback 2012,0
00426.jpg,85,318,1223,863,194,Volvo 240 Sedan 1993,0
00427.jpg,33,128,581,458,117,Ford Fiesta Sedan 2012,0
00428.jpg,33,102,595,429,179,Spyker C8 Convertible 2009,0
00429.jpg,83,182,573,402,73,Chevrolet Malibu Sedan 2007,0
00430.jpg,82,74,589,340,185,Tesla Model S Sedan 2012,0
00431.jpg,47,201,534,426,187,Toyota Camry Sedan 2012,0
00432.jpg,54,128,429,353,163,Mercedes-Benz SL-Class Coupe 2009,0
00433.jpg,58,189,879,642,164,Mercedes-Benz E-Class Sedan 2012,0
00434.jpg,18,50,280,162,171,Nissan 240SX Coupe 1998,0
00435.jpg,20,75,606,325,64,Chevrolet Express Cargo Van 2007,0
00436.jpg,20,51,271,180,51,Cadillac CTS-V Sedan 2012,0
00437.jpg,19,67,412,314,99,FIAT 500 Abarth 2012,0
00438.jpg,52,94,543,323,26,BMW ActiveHybrid 5 Sedan 2012,0
00439.jpg,11,89,644,415,49,Buick Verano Sedan 2012,0
00440.jpg,12,60,456,306,107,Ford Mustang Convertible 2007,0
00441.jpg,30,35,382,235,115,Ford Focus Sedan 2007,0
00442.jpg,53,56,391,278,190,Volkswagen Golf Hatchback 2012,0
00443.jpg,37,60,218,144,143,Isuzu Ascender SUV 2008,0
00444.jpg,4,4,377,277,79,Chrysler 300 SRT-8 2010,0
00445.jpg,121,169,1387,775,180,Spyker C8 Coupe 2009,0
00446.jpg,17,41,465,293,24,Audi S4 Sedan 2007,0
00447.jpg,43,110,462,296,162,Mercedes-Benz C-Class Sedan 2012,0
00448.jpg,37,67,617,437,178,Scion xD Hatchback 2012,0
00449.jpg,66,117,506,289,180,Spyker C8 Coupe 2009,0
00450.jpg,57,59,506,288,15,Audi R8 Coupe 2012,0
00451.jpg,66,90,507,385,189,Toyota 4Runner SUV 2012,0
00452.jpg,59,42,256,165,108,Ford Freestar Minivan 2007,0
00453.jpg,65,91,391,278,121,GMC Acadia SUV 2012,0
00454.jpg,251,299,1423,901,49,Buick Verano Sedan 2012,0
00455.jpg,434,136,1528,829,194,Volvo 240 Sedan 1993,0
00456.jpg,79,63,285,171,42,Bentley Continental GT Coupe 2012,0
00457.jpg,79,91,600,456,118,GMC Terrain SUV 2012,0
00458.jpg,16,96,483,277,108,Ford Freestar Minivan 2007,0
00459.jpg,39,81,597,465,84,Dodge Caliber Wagon 2007,0
00460.jpg,95,139,886,541,182,Suzuki Kizashi Sedan 2012,0
00461.jpg,111,2,553,350,179,Spyker C8 Convertible 2009,0
00462.jpg,5,8,83,58,1,AM General Hummer SUV 2000,0
00463.jpg,113,75,1551,1136,89,Dodge Journey SUV 2012,0
00464.jpg,72,216,884,579,133,Hyundai Veracruz SUV 2012,0
00465.jpg,53,115,565,380,187,Toyota Camry Sedan 2012,0
00466.jpg,104,261,511,480,178,Scion xD Hatchback 2012,0
00467.jpg,47,92,209,178,14,Audi TTS Coupe 2012,0
00468.jpg,1,18,300,147,111,Ford Ranger SuperCab 2011,0
00469.jpg,13,88,483,259,93,Dodge Challenger SRT8 2011,0
00470.jpg,4,9,409,193,92,Dodge Magnum Wagon 2008,0
00471.jpg,3,7,253,165,18,Audi 100 Wagon 1994,0
00472.jpg,34,315,1832,905,140,Hyundai Azera Sedan 2012,0
00473.jpg,18,38,249,178,65,Chevrolet Avalanche Crew Cab 2012,0
00474.jpg,70,125,389,340,129,Honda Accord Sedan 2012,0
00475.jpg,21,85,793,389,183,Suzuki SX4 Hatchback 2012,0
00476.jpg,95,125,585,390,141,Infiniti G Coupe IPL 2012,0
00477.jpg,160,175,923,623,124,HUMMER H3T Crew Cab 2010,0
00478.jpg,9,7,98,81,174,Ram C/V Cargo Van Minivan 2012,0
00479.jpg,133,38,691,514,120,GMC Yukon Hybrid SUV 2012,0
00480.jpg,29,46,239,134,109,Ford Expedition EL SUV 2009,0
00481.jpg,6,44,270,175,15,Audi R8 Coupe 2012,0
00482.jpg,80,91,589,429,184,Suzuki SX4 Sedan 2012,0
00483.jpg,18,26,623,342,90,Dodge Dakota Crew Cab 2010,0
00484.jpg,29,62,509,288,126,Honda Odyssey Minivan 2012,0
00485.jpg,70,118,401,299,77,Chrysler Sebring Convertible 2010,0
00486.jpg,43,74,587,399,58,Chevrolet Traverse SUV 2012,0
00487.jpg,8,23,296,167,48,Buick Rainier SUV 2007,0
00488.jpg,28,35,207,139,56,Chevrolet Corvette ZR1 2012,0
00489.jpg,55,78,454,272,105,Fisker Karma Sedan 2012,0
00490.jpg,21,51,233,163,29,BMW 3 Series Sedan 2012,0
00491.jpg,37,14,358,288,121,GMC Acadia SUV 2012,0
00492.jpg,13,108,612,386,61,Chevrolet Impala Sedan 2007,0
00493.jpg,19,116,700,400,114,Ford F-150 Regular Cab 2007,0
00494.jpg,39,337,1239,711,173,Porsche Panamera Sedan 2012,0
00495.jpg,111,98,863,766,86,Dodge Ram Pickup 3500 Crew Cab 2010,0
00496.jpg,24,132,1021,734,81,Chrysler PT Cruiser Convertible 2008,0
00497.jpg,6,79,470,287,185,Tesla Model S Sedan 2012,0
00498.jpg,78,102,560,368,119,GMC Savana Van 2012,0
00499.jpg,12,31,412,249,159,Mazda Tribute SUV 2011,0
00500.jpg,11,10,291,212,84,Dodge Caliber Wagon 2007,0
00501.jpg,4,30,146,86,161,Mercedes-Benz 300-Class Convertible 1993,0
00502.jpg,1,11,101,84,88,Dodge Sprinter Cargo Van 2009,0
00503.jpg,11,48,491,237,9,Aston Martin V8 Vantage Coupe 2012,0
00504.jpg,45,63,237,138,129,Honda Accord Sedan 2012,0
00505.jpg,49,88,226,172,129,Honda Accord Sedan 2012,0
00506.jpg,26,185,764,610,167,Mitsubishi Lancer Sedan 2012,0
00507.jpg,139,206,590,395,130,Hyundai Veloster Hatchback 2012,0
00508.jpg,85,237,1561,1052,167,Mitsubishi Lancer Sedan 2012,0
00509.jpg,64,130,554,341,21,Audi S5 Convertible 2012,0
00510.jpg,10,73,613,388,114,Ford F-150 Regular Cab 2007,0
00511.jpg,74,43,569,407,99,FIAT 500 Abarth 2012,0
00512.jpg,27,61,265,160,104,Ferrari 458 Italia Coupe 2012,0
00513.jpg,12,164,533,351,40,Bentley Arnage Sedan 2009,0
00514.jpg,18,22,292,163,109,Ford Expedition EL SUV 2009,0
00515.jpg,17,70,282,166,162,Mercedes-Benz C-Class Sedan 2012,0
00516.jpg,18,99,613,427,53,Cadillac Escalade EXT Crew Cab 2007,0
00517.jpg,20,205,1008,694,43,Bentley Continental GT Coupe 2007,0
00518.jpg,34,57,237,178,109,Ford Expedition EL SUV 2009,0
00519.jpg,7,39,254,177,162,Mercedes-Benz C-Class Sedan 2012,0
00520.jpg,14,59,253,142,67,Chevrolet Malibu Hybrid Sedan 2010,0
00521.jpg,122,196,512,439,153,Lamborghini Diablo Coupe 2001,0
00522.jpg,6,7,94,68,1,AM General Hummer SUV 2000,0
00523.jpg,33,151,1000,528,115,Ford Focus Sedan 2007,0
00524.jpg,38,98,590,353,126,Honda Odyssey Minivan 2012,0
00525.jpg,116,148,391,318,76,Chrysler Aspen SUV 2009,0
00526.jpg,26,78,245,161,108,Ford Freestar Minivan 2007,0
00527.jpg,56,3,736,271,191,Volkswagen Golf Hatchback 1991,0
00528.jpg,38,74,213,162,121,GMC Acadia SUV 2012,0
00529.jpg,45,44,563,415,61,Chevrolet Impala Sedan 2007,0
00530.jpg,25,32,236,180,161,Mercedes-Benz 300-Class Convertible 1993,0
00531.jpg,167,396,1945,1016,141,Infiniti G Coupe IPL 2012,0
00532.jpg,26,139,607,343,80,Chrysler Crossfire Convertible 2008,0
00533.jpg,40,68,487,263,135,Hyundai Elantra Sedan 2007,0
00534.jpg,17,120,563,359,139,Hyundai Elantra Touring Hatchback 2012,0
00535.jpg,508,240,1379,955,154,Land Rover Range Rover SUV 2012,0
00536.jpg,29,116,593,409,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0
00537.jpg,1,328,758,773,172,Plymouth Neon Coupe 1999,0
00538.jpg,56,214,1544,755,107,Ford Mustang Convertible 2007,0
00539.jpg,30,11,413,316,139,Hyundai Elantra Touring Hatchback 2012,0
00540.jpg,3,39,300,128,72,Chevrolet Monte Carlo Coupe 2007,0
00541.jpg,12,52,275,208,122,GMC Canyon Extended Cab 2012,0
00542.jpg,25,78,600,421,86,Dodge Ram Pickup 3500 Crew Cab 2010,0
00543.jpg,8,79,397,240,186,Toyota Sequoia SUV 2012,0
00544.jpg,9,72,633,359,179,Spyker C8 Convertible 2009,0
00545.jpg,5,569,2040,1468,147,Jeep Liberty SUV 2012,0
00546.jpg,40,114,350,285,34,BMW M3 Coupe 2012,0
00547.jpg,63,110,592,351,47,Buick Regal GS 2012,0
00548.jpg,11,36,247,175,13,Audi A5 Coupe 2012,0
00549.jpg,8,5,547,267,13,Audi A5 Coupe 2012,0
00550.jpg,11,130,394,257,98,Eagle Talon Hatchback 1998,0
00551.jpg,227,315,766,532,42,Bentley Continental GT Coupe 2012,0
00552.jpg,4,41,281,148,46,Bugatti Veyron 16.4 Coupe 2009,0
00553.jpg,16,95,628,339,187,Toyota Camry Sedan 2012,0
00554.jpg,41,38,299,190,138,Hyundai Sonata Sedan 2012,0
00555.jpg,37,89,603,317,144,Jaguar XK XKR 2012,0
00556.jpg,101,254,938,605,163,Mercedes-Benz SL-Class Coupe 2009,0
00557.jpg,117,15,723,513,184,Suzuki SX4 Sedan 2012,0
00558.jpg,54,49,528,336,82,Daewoo Nubira Wagon 2002,0
00559.jpg,20,65,612,409,162,Mercedes-Benz C-Class Sedan 2012,0
00560.jpg,7,85,250,191,107,Ford Mustang Convertible 2007,0
00561.jpg,151,169,573,425,21,Audi S5 Convertible 2012,0
00562.jpg,65,95,368,241,59,Chevrolet Camaro Convertible 2012,0
00563.jpg,9,78,899,520,130,Hyundai Veloster Hatchback 2012,0
00564.jpg,45,86,600,355,72,Chevrolet Monte Carlo Coupe 2007,0
00565.jpg,187,117,649,492,183,Suzuki SX4 Hatchback 2012,0
00566.jpg,520,373,1582,1043,29,BMW 3 Series Sedan 2012,0
00567.jpg,19,34,247,159,92,Dodge Magnum Wagon 2008,0
00568.jpg,30,128,402,307,138,Hyundai Sonata Sedan 2012,0
00569.jpg,25,234,1179,675,58,Chevrolet Traverse SUV 2012,0
00570.jpg,10,44,239,193,125,HUMMER H2 SUT Crew Cab 2009,0
00571.jpg,18,34,255,182,131,Hyundai Santa Fe SUV 2012,0
00572.jpg,78,245,896,604,183,Suzuki SX4 Hatchback 2012,0
00573.jpg,141,525,1803,1854,170,Nissan Juke Hatchback 2012,0
00574.jpg,117,95,612,362,82,Daewoo Nubira Wagon 2002,0
00575.jpg,13,75,632,446,121,GMC Acadia SUV 2012,0
00576.jpg,20,24,232,156,119,GMC Savana Van 2012,0
00577.jpg,51,97,669,286,71,Chevrolet Express Van 2007,0
00578.jpg,177,229,931,789,12,Audi RS 4 Convertible 2008,0
00579.jpg,71,82,368,267,33,BMW X6 SUV 2012,0
00580.jpg,49,241,1573,1075,191,Volkswagen Golf Hatchback 1991,0
00581.jpg,310,322,1121,691,49,Buick Verano Sedan 2012,0
00582.jpg,2,11,222,115,138,Hyundai Sonata Sedan 2012,0
00583.jpg,107,66,566,314,193,Volvo C30 Hatchback 2012,0
00584.jpg,133,95,827,540,185,Tesla Model S Sedan 2012,0
00585.jpg,388,220,1340,975,89,Dodge Journey SUV 2012,0
00586.jpg,31,105,246,194,190,Volkswagen Golf Hatchback 2012,0
00587.jpg,23,90,504,289,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,0
00588.jpg,12,56,247,155,76,Chrysler Aspen SUV 2009,0
00589.jpg,41,140,558,325,41,Bentley Mulsanne Sedan 2011,0
00590.jpg,9,16,299,204,181,Suzuki Aerio Sedan 2007,0
00591.jpg,66,36,573,446,50,Buick Enclave SUV 2012,0
00592.jpg,62,128,615,389,34,BMW M3 Coupe 2012,0
00593.jpg,13,31,245,155,80,Chrysler Crossfire Convertible 2008,0
00594.jpg,33,85,596,395,174,Ram C/V Cargo Van Minivan 2012,0
00595.jpg,91,143,582,410,69,Chevrolet Silverado 2500HD Regular Cab 2012,0
00596.jpg,9,53,212,132,123,Geo Metro Convertible 1993,0
00597.jpg,62,162,607,458,75,Chevrolet Silverado 1500 Regular Cab 2012,0
00598.jpg,25,84,280,198,28,BMW 1 Series Coupe 2012,0
00599.jpg,33,56,408,294,186,Toyota Sequoia SUV 2012,0
00600.jpg,47,14,360,181,20,Audi S6 Sedan 2011,0
00601.jpg,28,55,974,675,63,Chevrolet Sonic Sedan 2012,0
00602.jpg,29,24,591,388,20,Audi S6 Sedan 2011,0
00603.jpg,4,16,213,118,16,Audi V8 Sedan 1994,0
00604.jpg,59,155,734,459,77,Chrysler Sebring Convertible 2010,0
00605.jpg,117,376,1610,1048,160,McLaren MP4-12C Coupe 2012,0
00606.jpg,99,72,894,675,98,Eagle Talon Hatchback 1998,0
00607.jpg,73,195,570,449,59,Chevrolet Camaro Convertible 2012,0
00608.jpg,254,283,922,469,150,Lamborghini Reventon Coupe 2008,0
00609.jpg,19,33,223,128,123,Geo Metro Convertible 1993,0
00610.jpg,395,247,1812,1254,145,Jeep Patriot SUV 2012,0
00611.jpg,19,83,618,384,80,Chrysler Crossfire Convertible 2008,0
00612.jpg,33,98,594,391,79,Chrysler 300 SRT-8 2010,0
00613.jpg,24,72,589,481,169,Nissan NV Passenger Van 2012,0
00614.jpg,1,18,1022,692,115,Ford Focus Sedan 2007,0
00615.jpg,76,135,965,665,75,Chevrolet Silverado 1500 Regular Cab 2012,0
00616.jpg,61,66,737,430,98,Eagle Talon Hatchback 1998,0
00617.jpg,39,83,617,477,124,HUMMER H3T Crew Cab 2010,0
00618.jpg,42,216,998,619,89,Dodge Journey SUV 2012,0
00619.jpg,50,37,308,210,123,Geo Metro Convertible 1993,0
00620.jpg,107,110,994,717,58,Chevrolet Traverse SUV 2012,0
00621.jpg,10,28,791,520,145,Jeep Patriot SUV 2012,0
00622.jpg,35,64,549,375,52,Cadillac SRX SUV 2012,0
00623.jpg,33,142,612,396,36,BMW M6 Convertible 2010,0
00624.jpg,52,58,446,231,84,Dodge Caliber Wagon 2007,0
00625.jpg,12,41,652,341,133,Hyundai Veracruz SUV 2012,0
00626.jpg,30,44,384,243,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0
00627.jpg,143,89,390,238,137,Hyundai Genesis Sedan 2012,0
00628.jpg,16,20,291,220,91,Dodge Dakota Club Cab 2007,0
00629.jpg,3,10,259,193,131,Hyundai Santa Fe SUV 2012,0
00630.jpg,133,79,660,551,76,Chrysler Aspen SUV 2009,0
00631.jpg,11,8,270,160,5,Acura TSX Sedan 2012,0
00632.jpg,59,224,869,575,24,Audi S4 Sedan 2007,0
00633.jpg,84,285,599,699,157,MINI Cooper Roadster Convertible 2012,0
00634.jpg,15,31,286,148,9,Aston Martin V8 Vantage Coupe 2012,0
00635.jpg,60,91,727,405,9,Aston Martin V8 Vantage Coupe 2012,0
00636.jpg,37,51,370,268,153,Lamborghini Diablo Coupe 2001,0
00637.jpg,69,43,868,467,101,Ferrari FF Coupe 2012,0
00638.jpg,3,41,258,157,13,Audi A5 Coupe 2012,0
00639.jpg,44,125,668,483,37,BMW X3 SUV 2012,0
00640.jpg,33,177,583,422,150,Lamborghini Reventon Coupe 2008,0
00641.jpg,14,113,599,417,182,Suzuki Kizashi Sedan 2012,0
00642.jpg,37,54,261,175,23,Audi S4 Sedan 2012,0
00643.jpg,35,118,573,332,194,Volvo 240 Sedan 1993,0
00644.jpg,55,138,588,349,109,Ford Expedition EL SUV 2009,0
00645.jpg,20,13,301,113,69,Chevrolet Silverado 2500HD Regular Cab 2012,0
00646.jpg,8,38,266,146,83,Dodge Caliber Wagon 2012,0
00647.jpg,169,428,1393,1001,51,Cadillac CTS-V Sedan 2012,0
00648.jpg,14,60,223,138,136,Hyundai Accent Sedan 2012,0
00649.jpg,64,153,818,423,140,Hyundai Azera Sedan 2012,0
00650.jpg,64,136,439,329,32,BMW X5 SUV 2007,0
00651.jpg,8,147,782,511,182,Suzuki Kizashi Sedan 2012,0
00652.jpg,6,21,318,140,142,Infiniti QX56 SUV 2011,0
00653.jpg,15,46,194,109,16,Audi V8 Sedan 1994,0
00654.jpg,55,61,799,445,61,Chevrolet Impala Sedan 2007,0
00655.jpg,82,185,928,579,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0
00656.jpg,43,75,445,252,185,Tesla Model S Sedan 2012,0
00657.jpg,6,15,271,160,38,BMW Z4 Convertible 2012,0
00658.jpg,192,235,1260,878,164,Mercedes-Benz E-Class Sedan 2012,0
00659.jpg,136,308,893,710,127,Honda Odyssey Minivan 2007,0
00660.jpg,173,132,497,296,11,Aston Martin Virage Coupe 2012,0
00661.jpg,8,71,421,285,61,Chevrolet Impala Sedan 2007,0
00662.jpg,47,57,612,455,125,HUMMER H2 SUT Crew Cab 2009,0
00663.jpg,49,91,675,322,84,Dodge Caliber Wagon 2007,0
00664.jpg,31,66,619,425,29,BMW 3 Series Sedan 2012,0
00665.jpg,12,46,239,154,156,Lincoln Town Car Sedan 2011,0
00666.jpg,127,137,673,352,184,Suzuki SX4 Sedan 2012,0
00667.jpg,21,44,453,318,135,Hyundai Elantra Sedan 2007,0
00668.jpg,14,48,256,164,80,Chrysler Crossfire Convertible 2008,0
00669.jpg,12,41,246,186,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,0
00670.jpg,97,49,455,326,2,Acura RL Sedan 2012,0
00671.jpg,24,91,506,270,137,Hyundai Genesis Sedan 2012,0
00672.jpg,50,16,226,184,119,GMC Savana Van 2012,0
00673.jpg,25,1,259,189,86,Dodge Ram Pickup 3500 Crew Cab 2010,0
00674.jpg,5,16,153,102,119,GMC Savana Van 2012,0
00675.jpg,103,289,1049,584,38,BMW Z4 Convertible 2012,0
00676.jpg,35,107,620,389,61,Chevrolet Impala Sedan 2007,0
00677.jpg,11,34,217,140,100,FIAT 500 Convertible 2012,0
00678.jpg,105,400,978,692,27,BMW 1 Series Convertible 2012,0
00679.jpg,190,229,681,454,101,Ferrari FF Coupe 2012,0
00680.jpg,59,52,247,155,136,Hyundai Accent Sedan 2012,0
00681.jpg,5,32,588,340,20,Audi S6 Sedan 2011,0
00682.jpg,11,15,297,201,90,Dodge Dakota Crew Cab 2010,0
00683.jpg,108,1,550,295,185,Tesla Model S Sedan 2012,0
00684.jpg,68,37,698,446,25,Audi TT RS Coupe 2012,0
00685.jpg,260,498,1700,1030,137,Hyundai Genesis Sedan 2012,0
00686.jpg,30,52,385,190,15,Audi R8 Coupe 2012,0
00687.jpg,167,84,854,575,140,Hyundai Azera Sedan 2012,0
00688.jpg,75,6,864,628,140,Hyundai Azera Sedan 2012,0
00689.jpg,59,63,369,293,24,Audi S4 Sedan 2007,0
00690.jpg,111,55,346,217,12,Audi RS 4 Convertible 2008,0
00691.jpg,84,189,573,376,2,Acura RL Sedan 2012,0
00692.jpg,48,45,589,320,58,Chevrolet Traverse SUV 2012,0
00693.jpg,64,103,934,617,86,Dodge Ram Pickup 3500 Crew Cab 2010,0
00694.jpg,14,43,221,150,62,Chevrolet Tahoe Hybrid SUV 2012,0
00695.jpg,87,80,567,458,111,Ford Ranger SuperCab 2011,0
00696.jpg,2,73,567,331,122,GMC Canyon Extended Cab 2012,0
00697.jpg,16,55,560,382,4,Acura TL Type-S 2008,0
00698.jpg,29,24,219,151,51,Cadillac CTS-V Sedan 2012,0
00699.jpg,37,36,609,376,129,Honda Accord Sedan 2012,0
00700.jpg,93,101,404,274,5,Acura TSX Sedan 2012,0
00701.jpg,22,49,276,181,31,BMW 6 Series Convertible 2007,0
00702.jpg,567,449,1428,988,138,Hyundai Sonata Sedan 2012,0
00703.jpg,21,137,472,337,115,Ford Focus Sedan 2007,0
00704.jpg,11,29,631,435,137,Hyundai Genesis Sedan 2012,0
00705.jpg,17,8,343,248,95,Dodge Durango SUV 2007,0
00706.jpg,13,20,626,446,145,Jeep Patriot SUV 2012,0
00707.jpg,26,32,677,418,1,AM General Hummer SUV 2000,0
00708.jpg,102,298,903,609,164,Mercedes-Benz E-Class Sedan 2012,0
00709.jpg,129,256,729,498,36,BMW M6 Convertible 2010,0
00710.jpg,13,34,272,147,46,Bugatti Veyron 16.4 Coupe 2009,0
00711.jpg,29,19,623,405,169,Nissan NV Passenger Van 2012,0
00712.jpg,457,414,1308,951,149,Jeep Compass SUV 2012,0
00713.jpg,58,82,966,720,86,Dodge Ram Pickup 3500 Crew Cab 2010,0
00714.jpg,75,121,603,370,60,Chevrolet HHR SS 2010,0
00715.jpg,47,89,690,441,114,Ford F-150 Regular Cab 2007,0
00716.jpg,8,91,257,189,38,BMW Z4 Convertible 2012,0
00717.jpg,21,31,609,359,106,Ford F-450 Super Duty Crew Cab 2012,0
00718.jpg,296,222,1121,607,145,Jeep Patriot SUV 2012,0
00719.jpg,118,93,380,317,184,Suzuki SX4 Sedan 2012,0
00720.jpg,10,62,152,117,80,Chrysler Crossfire Convertible 2008,0
00721.jpg,74,231,418,360,117,Ford Fiesta Sedan 2012,0
00722.jpg,62,102,565,405,74,Chevrolet Silverado 1500 Extended Cab 2012,0
00723.jpg,25,241,751,524,19,Audi TT Hatchback 2011,0
00724.jpg,100,27,238,125,51,Cadillac CTS-V Sedan 2012,0
00725.jpg,206,55,808,570,63,Chevrolet Sonic Sedan 2012,0
00726.jpg,7,85,246,182,165,Mercedes-Benz S-Class Sedan 2012,0
00727.jpg,1,31,208,92,151,Lamborghini Aventador Coupe 2012,0
00728.jpg,38,66,266,181,73,Chevrolet Malibu Sedan 2007,0
00729.jpg,64,160,420,347,129,Honda Accord Sedan 2012,0
00730.jpg,30,56,619,395,159,Mazda Tribute SUV 2011,0
00731.jpg,30,37,608,331,103,Ferrari 458 Italia Convertible 2012,0
00732.jpg,40,349,571,613,41,Bentley Mulsanne Sedan 2011,0
00733.jpg,289,136,555,306,24,Audi S4 Sedan 2007,0
00734.jpg,16,157,778,520,165,Mercedes-Benz S-Class Sedan 2012,0
00735.jpg,10,60,894,506,130,Hyundai Veloster Hatchback 2012,0
00736.jpg,18,4,428,251,179,Spyker C8 Convertible 2009,0
00737.jpg,39,12,216,187,88,Dodge Sprinter Cargo Van 2009,0
00738.jpg,42,153,602,389,55,Chevrolet Corvette Convertible 2012,0
00739.jpg,29,86,601,373,58,Chevrolet Traverse SUV 2012,0
00740.jpg,37,77,582,342,3,Acura TL Sedan 2012,0
00741.jpg,41,81,629,410,111,Ford Ranger SuperCab 2011,0
00742.jpg,5,25,271,177,5,Acura TSX Sedan 2012,0
00743.jpg,45,115,627,455,87,Dodge Ram Pickup 3500 Quad Cab 2009,0
00744.jpg,51,52,541,364,137,Hyundai Genesis Sedan 2012,0
00745.jpg,32,72,591,386,61,Chevrolet Impala Sedan 2007,0
00746.jpg,10,18,242,181,41,Bentley Mulsanne Sedan 2011,0
00747.jpg,213,307,763,557,167,Mitsubishi Lancer Sedan 2012,0
00748.jpg,54,39,392,188,69,Chevrolet Silverado 2500HD Regular Cab 2012,0
00749.jpg,15,36,271,154,44,Bentley Continental Flying Spur Sedan 2007,0
00750.jpg,17,70,370,257,24,Audi S4 Sedan 2007,0
00751.jpg,66,247,978,527,55,Chevrolet Corvette Convertible 2012,0
00752.jpg,305,270,1439,959,168,Nissan Leaf Hatchback 2012,0
00753.jpg,68,128,549,419,106,Ford F-450 Super Duty Crew Cab 2012,0
00754.jpg,60,2,578,440,95,Dodge Durango SUV 2007,0
00755.jpg,30,32,593,296,12,Audi RS 4 Convertible 2008,0
00756.jpg,21,47,580,344,153,Lamborghini Diablo Coupe 2001,0
00757.jpg,85,118,379,290,124,HUMMER H3T Crew Cab 2010,0
00758.jpg,30,154,771,502,49,Buick Verano Sedan 2012,0
00759.jpg,25,99,602,388,47,Buick Regal GS 2012,0
00760.jpg,100,5,1179,862,170,Nissan Juke Hatchback 2012,0
00761.jpg,57,131,570,397,87,Dodge Ram Pickup 3500 Quad Cab 2009,0
00762.jpg,6,106,611,372,172,Plymouth Neon Coupe 1999,0
00763.jpg,66,176,588,362,174,Ram C/V Cargo Van Minivan 2012,0
00764.jpg,8,106,391,262,165,Mercedes-Benz S-Class Sedan 2012,0
00765.jpg,6,24,297,153,21,Audi S5 Convertible 2012,0
00766.jpg,18,92,532,297,174,Ram C/V Cargo Van Minivan 2012,0
00767.jpg,106,73,805,546,22,Audi S5 Coupe 2012,0
00768.jpg,9,33,246,161,82,Daewoo Nubira Wagon 2002,0
00769.jpg,61,222,959,569,61,Chevrolet Impala Sedan 2007,0
00770.jpg,21,45,772,547,24,Audi S4 Sedan 2007,0
